1222655, 0
1025156, 0
1112493, 0
571066, 0
11621, 0
1212975, 0
998974, 0
1187860, 0
1185889, 0
1427, 0
1187962, 0
1111500, 0
1111341, 0
1110899, 0
1113585, 0
1212943, 0
1187879, 0
16272, 0
1186160, 0
864916, 0
1187199, 0
978975, 0
1110972, 0
862890, 0
1013541, 0
1519886, 0
865931, 0
1018012, 0
1519370, 0
2647062, 0
1520906, 0
1187427, 0
1113320, 0
867921, 0
30374, 0
1196117, 0
1113753, 0
862895, 0
861896, 0
978564, 0
1178702, 0
774357, 0
10154, 0
5893, 0
24123, 0
19736, 0
631556, 0
1194136, 0
1182878, 0
1520577, 0
980648, 0
1522682, 0
11487, 0
1110780, 0
1186144, 0
4974, 0
541938, 0
1187908, 0
1523090, 0
1110964, 0
755465, 0
1184886, 0
862372, 0
23167, 0
558960, 0
867208, 0
865367, 0
867287, 0
1207489, 0
563032, 0
1111018, 0
21236, 0
1206989, 0
1207449, 0
998986, 0
1190661, 0
1193308, 0
1184965, 0
1078528, 0
13032, 0
21369, 0
1521559, 0
989388, 0
755610, 0
1187677, 0
1179864, 0
22556, 0
10608, 0
4991, 0
1113622, 0
1024983, 0
1208385, 0
1275750, 0
977427, 0
862319, 0
510402, 0
1002207, 0
1201825, 0
20366, 0
754557, 0
631467, 0
976286, 0
1261874, 0
4324, 0
976446, 0
1112048, 0
1197955, 0
1113632, 0
1077165, 0
865379, 0
1110816, 0
30707, 0
23252, 0
1214371, 0
1009488, 0
1246022, 0
1519733, 0
867151, 0
30806, 0
1183888, 0
12730, 0
867204, 0
1185086, 0
20265, 0
23059, 0
1111832, 0
1186203, 0
19845, 0
21199, 0
1079689, 0
975291, 0
1183395, 0
948, 0
1211638, 0
1112783, 0
865278, 0
1113703, 0
999389, 0
864618, 0
983551, 0
1187442, 0
1018081, 0
1047318, 0
10847, 0
1184065, 0
1008680, 0
983586, 0
1016848, 0
1227764, 0
866664, 0
1205596, 0
1111797, 0
1221625, 0
862361, 0
1157313, 0
1113070, 0
2303, 0
1111146, 0
675212, 0
31208, 0
829, 0
1112567, 0
1110898, 0
571090, 0
862432, 0
1191905, 0
981530, 0
849273, 0
1111184, 0
1181291, 0
1194507, 0
1043129, 0
865248, 0
998980, 0
2229069, 0
2935, 0
974457, 0
2031335, 0
631353, 0
861931, 0
1214633, 0
979431, 0
13771, 0
765442, 0
1038934, 0
30863, 0
865560, 0
972540, 0
1198824, 0
1518261, 0
865434, 0
1523148, 0
1184593, 0
972455, 0
1521465, 0
1009839, 0
1111120, 0
1330, 0
1172462, 0
1516700, 0
1521423, 0
1222647, 0
568800, 0
1228829, 0
1111368, 0
1110670, 0
19309, 0
1183945, 0
2596, 0
1183508, 0
864794, 0
1516456, 0
1113017, 0
16293, 0
1208067, 0
1986, 0
1112204, 0
1111346, 0
2061, 0
30373, 0
1113269, 0
1516760, 0
974832, 0
865365, 0
1078410, 0
977412, 0
21049, 0
5827, 0
974270, 0
170, 0
761178, 0
31055, 0
1111801, 0
1522162, 0
1184839, 0
769359, 0
1113179, 0
1184226, 0
1520146, 0
865029, 0
864732, 0
2765, 0
867835, 0
1183583, 0
1209634, 0
7640, 0
8085, 0
1009540, 0
1206511, 0
1187740, 0
571376, 0
1111728, 0
978796, 0
1522327, 0
866288, 0
6907, 0
865830, 0
1571, 0
1111727, 0
1200887, 0
1201179, 0
903, 0
1206667, 0
22786, 0
1209098, 0
631338, 0
568345, 0
631536, 0
864960, 0
1209942, 0
978285, 0
974617, 0
22875, 0
545603, 0
2840, 0
1222646, 0
457, 0
866051, 0
2647000, 0
865142, 0
1520741, 0
1941, 0
1112122, 0
1214616, 0
1111385, 0
